tx_id|tx_time|buyer|currency_code|payment_type|credit_card_number|country|department|product|item_price|coupon_code|was_returned
JEFHTQV152|2010-12-01T01:38:29Z|Isidro O'Hara|AUD|JCB|1084-1665-1362-1870|GG|Automotive|Practical Linen Watch|7.11||false
JEFHTQV152|2010-12-01T01:38:29Z|Isidro O'Hara|AUD|JCB|1084-1665-1362-1870|GG|Garden|Incredible Copper Clock|2.85||false
JEFHTQV152|2010-12-01T01:38:29Z|Isidro O'Hara|AUD|JCB|1084-1665-1362-1870|GG|Computers|Awesome Bronze Shoes|11.56|GRW2|defect
JEFHTQV152|2010-12-01T01:38:29Z|Isidro O'Hara|AUD|JCB|1084-1665-1362-1870|GG|Music|Lightweight Leather Plate|3.87||false
KVMXLOA153|2010-08-21T04:04:50Z|Marjorie Larkin V|CAD|AMERICAN_EXPRESS|1874-1390-1682-1858|BV|Music|Heavy Duty Bronze Bottle|22.31||false
DVMGYWJ191|2010-11-19T04:44:37Z|Cathy Adams|EUR|VISA|1448-1298-1485-1280|CR|Music|Gorgeous Iron Wallet|27.16||false
XNGMQBI195|2010-03-17T12:24:43Z|Mallory Hartmann V|EUR|VISA|1147-1213-1262-1366|BQ|Clothing|Fantastic Plastic Hat|60.72||false
OCUZXMR119|2010-11-23T02:41:18Z|Eloisa Prosacco|JPY|FORBRUGSFORENINGEN|1948-1020-1422-1029|HK|Grocery|Gorgeous Silk Clock|88.23|YIV2|false
WPUTVRM180|2010-07-01T17:18:59Z|Columbus Labadie|USD|JCB|1931-1120-1942-1902|MX|Health|Synergistic Wooden Hat|9.87||false
WPUTVRM180|2010-07-01T17:18:59Z|Columbus Labadie|USD|JCB|1931-1120-1942-1902|MX|Automotive|Aerodynamic Copper Knife|54.53||bounce
WPUTVRM180|2010-07-01T17:18:59Z|Columbus Labadie|USD|JCB|1931-1120-1942-1902|MX|Garden|Gorgeous Leather Hat|26.92||false
ILGDXOM181|2010-08-13T14:29:46Z|Dr. Amir Jaskolski|AUD|AMERICAN_EXPRESS|1832-1427-1458-1085|BL|Toys|Sleek Steel Bag|98.17|REV2|defect
MFWTEDH147|2010-09-01T07:20:53Z|Salvatore Buckridge|JPY|FORBRUGSFORENINGEN|1076-1499-1170-1195|LI|Computers|Incredible Wooden Gloves|86.6||false
HGBODJI165|2010-02-03T09:47:20Z|Ms. Hermann Kuhlman|AUD|AMERICAN_EXPRESS|1015-1410-1758-1548|FM|Grocery|Rustic Bronze Lamp|14.55|DEL2|bounce
WZVYIKQ155|2010-01-23T20:01:22Z|Citlalli Konopelski|AUD|VISA|1994-1350-1568-1092|AW|Shoes|Sleek Plastic Watch|0.35||defect
WZVYIKQ155|2010-01-23T20:01:22Z|Citlalli Konopelski|AUD|VISA|1994-1350-1568-1092|AW|Books|Awesome Copper Shirt|2.06||false
WZVYIKQ155|2010-01-23T20:01:22Z|Citlalli Konopelski|AUD|VISA|1994-1350-1568-1092|AW|Tools|Ergonomic Copper Watch|15.74||false
WZVYIKQ155|2010-01-23T20:01:22Z|Citlalli Konopelski|AUD|VISA|1994-1350-1568-1092|AW|Shoes|Synergistic Concrete Shoes|9.0||false
WZVYIKQ155|2010-01-23T20:01:22Z|Citlalli Konopelski|AUD|VISA|1994-1350-1568-1092|AW|Industrial|Ergonomic Silk Chair|14.73||bounce
DKSROCH144|2010-06-22T07:58:57Z|Mr. Colt Beier|GBP|DANKORT|1727-1393-1237-1902|PR|Shoes|Sleek Copper Plate|2.85|RVL2|defect
DKSROCH144|2010-06-22T07:58:57Z|Mr. Colt Beier|GBP|DANKORT|1727-1393-1237-1902|PR|Jewelery|Awesome Concrete Keyboard|3.48||false
DKSROCH144|2010-06-22T07:58:57Z|Mr. Colt Beier|GBP|DANKORT|1727-1393-1237-1902|PR|Electronics|Synergistic Wooden Wallet|8.62||false
DKSROCH144|2010-06-22T07:58:57Z|Mr. Colt Beier|GBP|DANKORT|1727-1393-1237-1902|PR|Home|Gorgeous Wool Table|30.9||false
DKSROCH144|2010-06-22T07:58:57Z|Mr. Colt Beier|GBP|DANKORT|1727-1393-1237-1902|PR|Tools|Mediocre Paper Bottle|6.0||false
WPABZLI139|2010-01-26T23:07:12Z|Hailee Windler|EUR|DANKORT|1818-1032-1913-1057|AT|Tools|Mediocre Concrete Gloves|62.03||false
ELIFKQH164|2010-03-08T01:53:53Z|Milo Osinski|GBP|FORBRUGSFORENINGEN|1930-1634-1819-1248|CI|Sports|Gorgeous Rubber Bench|2.11|NWO2|false
ELIFKQH164|2010-03-08T01:53:53Z|Milo Osinski|GBP|FORBRUGSFORENINGEN|1930-1634-1819-1248|CI|Home|Durable Wooden Gloves|0.59||false
ELIFKQH164|2010-03-08T01:53:53Z|Milo Osinski|GBP|FORBRUGSFORENINGEN|1930-1634-1819-1248|CI|Music|Fantastic Wool Gloves|0.12||false
ELIFKQH164|2010-03-08T01:53:53Z|Milo Osinski|GBP|FORBRUGSFORENINGEN|1930-1634-1819-1248|CI|Automotive|Lightweight Steel Clock|0.11||false
YCFXUHV178|2010-11-10T06:23:42Z|Ceasar Gutmann|EUR|MASTERCARD|1721-1439-1214-1758|TD|Clothing|Aerodynamic Paper Lamp|21.71|MZY2|false
YCFXUHV178|2010-11-10T06:23:42Z|Ceasar Gutmann|EUR|MASTERCARD|1721-1439-1214-1758|TD|Games|Incredible Iron Plate|46.57||false
FNHELIR175|2010-08-22T13:19:15Z|Ms. Mohamed O'Kon|GBP|MASTERCARD|1535-1096-1926-1145|HN|Books|Aerodynamic Concrete Bottle|87.19||bounce
GAUXVEY189|2010-04-21T05:41:26Z|Muriel Von|CAD|JCB|1096-1914-1199-1827|GM|Industrial|Incredible Concrete Table|30.06||defect
EBLDVMC127|2010-02-03T11:58:51Z|Mrs. Sonny Gottlieb|JPY|FORBRUGSFORENINGEN|1734-1803-1865-1903|AD|Grocery|Practical Wooden Bag|61.05||false
AHRMJDZ147|2010-04-27T02:47:49Z|Justine Boyle|GBP|DANKORT|1343-1963-1802-1296|UA|Industrial|Fantastic Bronze Shirt|99.44||false
YBFVPCK178|2010-10-31T21:26:30Z|Elfrieda Batz|EUR|VISA|1772-1797-1088-1675|QA|Industrial|Intelligent Rubber Keyboard|11.26||false
YBFVPCK178|2010-10-31T21:26:30Z|Elfrieda Batz|EUR|VISA|1772-1797-1088-1675|QA|Clothing|Rustic Concrete Gloves|20.86||false
YBFVPCK178|2010-10-31T21:26:30Z|Elfrieda Batz|EUR|VISA|1772-1797-1088-1675|QA|Shoes|Aerodynamic Rubber Chair|19.98||false
YBFVPCK178|2010-10-31T21:26:30Z|Elfrieda Batz|EUR|VISA|1772-1797-1088-1675|QA|Shoes|Fantastic Iron Bench|5.0|RPA2|bounce
YBFVPCK178|2010-10-31T21:26:30Z|Elfrieda Batz|EUR|VISA|1772-1797-1088-1675|QA|Garden|Awesome Paper Lamp|31.61||false
KESRMVG141|2010-03-21T08:31:36Z|Tiana Tromp MD|AUD|VISA|1526-1323-1713-1355|MZ|Computers|Mediocre Rubber Car|87.65|BVW2|false
FGPMKNA148|2010-09-18T03:38:28Z|Emma Heidenreich|EUR|FORBRUGSFORENINGEN|1785-1162-1156-1048|BS|Sports|Ergonomic Granite Keyboard|84.23||false
HLACVUF112|2010-02-26T11:43:07Z|Nash Lehner|AUD|MASTERCARD|1109-1366-1430-1615|AS|Home|Incredible Copper Gloves|18.03||false
XAIRWQP133|2010-12-07T05:40:33Z|Miss Gust Morissette|GBP|VISA|1670-1132-1004-1476|PA|Garden|Ergonomic Cotton Gloves|3.75||false
XAIRWQP133|2010-12-07T05:40:33Z|Miss Gust Morissette|GBP|VISA|1670-1132-1004-1476|PA|Health|Incredible Wool Wallet|25.14||false
XAIRWQP133|2010-12-07T05:40:33Z|Miss Gust Morissette|GBP|VISA|1670-1132-1004-1476|PA|Health|Durable Cotton Plate|14.25|WMR2|false
XAIRWQP133|2010-12-07T05:40:33Z|Miss Gust Morissette|GBP|VISA|1670-1132-1004-1476|PA|Health|Awesome Bronze Knife|26.78||false
XAIRWQP133|2010-12-07T05:40:33Z|Miss Gust Morissette|GBP|VISA|1670-1132-1004-1476|PA|Beauty|Small Leather Lamp|8.78|ZXW2|false
EHKORBL152|2010-03-10T14:32:26Z|Jerome Effertz DDS|JPY|JCB|1072-1354-1446-1537|CI|Games|Rustic Linen Hat|37.43||bounce
EHKORBL152|2010-03-10T14:32:26Z|Jerome Effertz DDS|JPY|JCB|1072-1354-1446-1537|CI|Jewelery|Practical Paper Clock|15.65||false
EHKORBL152|2010-03-10T14:32:26Z|Jerome Effertz DDS|JPY|JCB|1072-1354-1446-1537|CI|Toys|Heavy Duty Leather Bench|18.11||false
LSVYTQR185|2010-01-19T05:55:57Z|Leopoldo O'Connell|AUD|JCB|1214-1787-1365-1583|KH|Automotive|Enormous Silk Clock|59.19||false
YHIVMNJ162|2010-07-24T19:10:02Z|Dameon Zulauf PhD|EUR|MASTERCARD|1373-1487-1142-1251|KZ|Music|Sleek Aluminum Computer|67.01||defect
KEPVMDL153|2010-12-30T01:10:49Z|Alexandrine Bins|AUD|DANKORT|1382-1609-1509-1694|AE|Automotive|Mediocre Steel Plate|86.42||defect
KVZXDUS184|2010-05-29T12:02:20Z|Zoe Boyer|GBP|AMERICAN_EXPRESS|1507-1690-1250-1229|NA|Baby|Gorgeous Concrete Car|3.99|QXK2|false
KBXPTNR136|2010-06-16T02:25:21Z|Maryse Bergnaum|CAD|VISA|1850-1399-1392-1547|AZ|Games|Synergistic Marble Coat|27.78||false
HONCEVS183|2010-05-15T23:29:22Z|Cristopher Schinner II|EUR|MASTERCARD|1555-1144-1526-1832|VG|Games|Rustic Marble Plate|65.7||false
LIGNKWX142|2010-10-31T21:19:39Z|Eugenia Goyette PhD|JPY|VISA|1262-1951-1971-1662|TF|Computers|Mediocre Marble Chair|92.82||false
YRASLPM157|2010-03-26T09:39:24Z|Trever Weber|CAD|VISA|1887-1072-1905-1675|TL|Electronics|Mediocre Paper Pants|37.45||bounce
AZKRNWI118|2010-01-07T17:56:55Z|Mabelle Upton|CAD|DANKORT|1076-1267-1382-1177|MZ|Games|Synergistic Copper Pants|58.9|ZEL2|false
GDUTQVE185|2010-07-02T00:56:25Z|Aiden Hartmann|AUD|FORBRUGSFORENINGEN|1326-1159-1275-1068|BE|Garden|Mediocre Linen Coat|1.89||defect
CEIDOKL173|2010-05-18T20:04:19Z|Coy Schultz Sr.|GBP|AMERICAN_EXPRESS|1281-1536-1789-1508|ZM|Kids|Incredible Wooden Bench|52.77||false
BIKNEXS169|2010-06-13T12:16:52Z|Uriel Hamill|USD|MASTERCARD|1444-1532-1944-1375|MR|Toys|Ergonomic Plastic Bottle|12.73||false
ZRAXTKW189|2010-09-08T04:08:00Z|Kaelyn Wuckert|USD|AMERICAN_EXPRESS|1888-1228-1599-1627|PK|Clothing|Rustic Marble Shirt|1.95|RWG2|defect
ZRAXTKW189|2010-09-08T04:08:00Z|Kaelyn Wuckert|USD|AMERICAN_EXPRESS|1888-1228-1599-1627|PK|Books|Rustic Plastic Table|62.45||defect
ZRAXTKW189|2010-09-08T04:08:00Z|Kaelyn Wuckert|USD|AMERICAN_EXPRESS|1888-1228-1599-1627|PK|Electronics|Awesome Plastic Plate|8.98||false
ZRAXTKW189|2010-09-08T04:08:00Z|Kaelyn Wuckert|USD|AMERICAN_EXPRESS|1888-1228-1599-1627|PK|Baby|Synergistic Linen Wallet|5.68||false
PHTYWXD190|2010-12-16T00:33:33Z|Mariam Harber|CAD|JCB|1889-1444-1275-1734|HM|Industrial|Sleek Leather Plate|71.29||defect
SGOIVZP175|2010-02-28T20:14:10Z|Shakira Kutch|CAD|JCB|1443-1566-1470-1784|WF|Automotive|Ergonomic Rubber Clock|11.93||bounce
XRHYZOS101|2010-01-05T04:23:42Z|Virgie Mayer|EUR|JCB|1628-1955-1791-1869|AD|Beauty|Lightweight Silk Chair|0.24||false
XRHYZOS101|2010-01-05T04:23:42Z|Virgie Mayer|EUR|JCB|1628-1955-1791-1869|AD|Outdoors|Gorgeous Rubber Keyboard|3.23||false
XRHYZOS101|2010-01-05T04:23:42Z|Virgie Mayer|EUR|JCB|1628-1955-1791-1869|AD|Toys|Sleek Linen Computer|18.64||false
XRHYZOS101|2010-01-05T04:23:42Z|Virgie Mayer|EUR|JCB|1628-1955-1791-1869|AD|Industrial|Ergonomic Leather Lamp|18.73||false
DULCFZT188|2010-10-27T23:50:54Z|Brendon Toy|GBP|MASTERCARD|1831-1991-1126-1642|UM|Garden|Durable Steel Coat|0.35||defect
OXRDGFT149|2010-11-16T15:12:56Z|Jordon Smitham|EUR|VISA|1172-1200-1895-1512|UY|Grocery|Synergistic Concrete Wallet|0.99||false
OXRDGFT149|2010-11-16T15:12:56Z|Jordon Smitham|EUR|VISA|1172-1200-1895-1512|UY|Kids|Heavy Duty Bronze Keyboard|0.95||false
OXRDGFT149|2010-11-16T15:12:56Z|Jordon Smitham|EUR|VISA|1172-1200-1895-1512|UY|Games|Rustic Iron Car|11.77|RDC2|false
OXRDGFT149|2010-11-16T15:12:56Z|Jordon Smitham|EUR|VISA|1172-1200-1895-1512|UY|Grocery|Incredible Wool Wallet|0.37||false
WVKYJFN151|2010-03-26T21:59:46Z|Mrs. Ansel Kshlerin|AUD|FORBRUGSFORENINGEN|1472-1125-1115-1619|KP|Baby|Ergonomic Iron Bag|77.56||bounce
XHETQRJ181|2010-03-04T17:02:05Z|Gunnar Jaskolski|EUR|JCB|1961-1083-1210-1146|MK|Movies|Awesome Concrete Table|99.72||false
XPGJUYL173|2010-12-29T11:45:20Z|Stone Hahn V|USD|DANKORT|1460-1893-1572-1738|AQ|Health|Intelligent Wooden Bottle|82.72||defect
UCIODBR181|2010-08-05T23:16:46Z|Mr. Andres Miller|GBP|FORBRUGSFORENINGEN|1513-1325-1068-1676|JO|Electronics|Mediocre Aluminum Lamp|37.21||defect
NTQSIEK109|2010-12-13T18:49:59Z|Miss Gay Beatty|AUD|VISA|1060-1357-1405-1376|HK|Beauty|Practical Silk Bottle|73.46|NKA2|false
HDSOAPW112|2010-03-30T02:34:17Z|Roderick Kuphal|AUD|DANKORT|1281-1093-1115-1798|CM|Garden|Durable Rubber Table|51.93||false
YIFHOEK110|2010-05-11T19:57:32Z|Mr. Kassandra Rogahn|CAD|JCB|1957-1708-1406-1939|HK|Tools|Ergonomic Paper Lamp|20.74||defect
YIFHOEK110|2010-05-11T19:57:32Z|Mr. Kassandra Rogahn|CAD|JCB|1957-1708-1406-1939|HK|Computers|Practical Aluminum Shoes|2.41||false
YIFHOEK110|2010-05-11T19:57:32Z|Mr. Kassandra Rogahn|CAD|JCB|1957-1708-1406-1939|HK|Clothing|Ergonomic Silk Table|6.94||false
QNBGHVT154|2010-07-01T02:38:25Z|Roberta Bogisich|EUR|DANKORT|1705-1762-1327-1200|JP|Music|Mediocre Granite Bottle|13.79||false
RCUNEMH190|2010-06-26T20:23:55Z|Axel Erdman|USD|AMERICAN_EXPRESS|1403-1581-1166-1787|MP|Electronics|Gorgeous Marble Coat|60.06||false
CVHJPGZ182|2010-12-14T16:30:40Z|Rose Bernier|JPY|MASTERCARD|1114-1493-1813-1768|IL|Sports|Intelligent Marble Watch|17.63||false
LOABRQE118|2010-01-08T20:05:09Z|Roslyn Stracke|EUR|FORBRUGSFORENINGEN|1493-1577-1952-1342|NI|Health|Fantastic Aluminum Car|0.15|VES2|false
XCJIDLF155|2010-09-07T23:55:15Z|Reid Jacobs DDS|USD|MASTERCARD|1357-1996-1329-1224|SZ|Clothing|Fantastic Linen Plate|16.14||false
XMNHCIA103|2010-12-22T23:37:47Z|Charlene Beahan|AUD|VISA|1001-1492-1831-1636|VI|Industrial|Heavy Duty Concrete Pants|0.59||false
XMNHCIA103|2010-12-22T23:37:47Z|Charlene Beahan|AUD|VISA|1001-1492-1831-1636|VI|Kids|Practical Iron Clock|1.51||false
XMNHCIA103|2010-12-22T23:37:47Z|Charlene Beahan|AUD|VISA|1001-1492-1831-1636|VI|Shoes|Lightweight Copper Computer|0.59||false
XMNHCIA103|2010-12-22T23:37:47Z|Charlene Beahan|AUD|VISA|1001-1492-1831-1636|VI|Clothing|Synergistic Paper Pants|1.18||false
LUMNODA157|2010-11-12T18:43:39Z|Alaina Jacobs|GBP|FORBRUGSFORENINGEN|1897-1603-1542-1546|VA|Tools|Lightweight Silk Plate|60.43||false
CHSUBFT170|2010-07-29T18:02:13Z|Mrs. Orion Stracke|GBP|MASTERCARD|1317-1097-1264-1680|VE|Jewelery|Synergistic Cotton Bottle|18.26||false
OQILHSN111|2010-12-26T00:31:32Z|Loyal Ondricka|CAD|MASTERCARD|1029-1248-1667-1273|SR|Toys|Mediocre Wool Watch|19.59||false
XNHJIMO186|2010-10-08T07:59:06Z|Melissa Weber|GBP|JCB|1939-1577-1339-1995|AS|Computers|Practical Wooden Table|10.04||defect
MQTZESP126|2010-04-29T10:50:24Z|Aubree DuBuque|USD|JCB|1365-1083-1287-1447|KG|Music|Fantastic Steel Wallet|66.53|POA2|false
GATRQJU142|2010-03-02T01:54:26Z|Mrs. Mateo Trantow|USD|DANKORT|1504-1189-1354-1488|IQ|Outdoors|Ergonomic Silk Computer|49.08||false
ZFWIYDO118|2010-06-09T22:52:26Z|Marietta Harvey|USD|JCB|1386-1576-1704-1320|GT|Industrial|Sleek Linen Lamp|75.2|ZYQ2|false
PHFNARM167|2010-05-04T16:11:34Z|Adell Vandervort|JPY|DANKORT|1186-1430-1672-1516|TN|Toys|Sleek Leather Table|13.97||false
GCQEKJA123|2010-11-05T22:05:01Z|Alexandrea Crona PhD|AUD|MASTERCARD|1391-1719-1604-1959|SM|Music|Lightweight Granite Wallet|2.31||bounce
GCQEKJA123|2010-11-05T22:05:01Z|Alexandrea Crona PhD|AUD|MASTERCARD|1391-1719-1604-1959|SM|Games|Rustic Wool Pants|35.1||false
GCQEKJA123|2010-11-05T22:05:01Z|Alexandrea Crona PhD|AUD|MASTERCARD|1391-1719-1604-1959|SM|Games|Enormous Leather Pants|2.7|QUX2|false
GCQEKJA123|2010-11-05T22:05:01Z|Alexandrea Crona PhD|AUD|MASTERCARD|1391-1719-1604-1959|SM|Toys|Synergistic Granite Bench|3.05|XQH2|bounce
OQNMVRH130|2010-07-11T07:43:57Z|Percy Gutkowski|EUR|DANKORT|1931-1783-1057-1125|BD|Music|Incredible Plastic Shoes|88.49||bounce
CJRNLHD183|2010-06-30T11:24:23Z|Albertha McLaughlin I|EUR|JCB|1008-1793-1275-1365|DE|Baby|Mediocre Bronze Gloves|49.8|PQS2|false
BOFKSJX173|2010-09-25T23:17:07Z|Lamar Raynor|JPY|MASTERCARD|1388-1995-1653-1540|NG|Books|Enormous Leather Clock|91.09||false
UDNTJAM176|2010-08-18T08:47:56Z|Aubrey Kutch|CAD|JCB|1104-1750-1174-1617|DE|Industrial|Incredible Rubber Bag|0.04||false
UDNTJAM176|2010-08-18T08:47:56Z|Aubrey Kutch|CAD|JCB|1104-1750-1174-1617|DE|Clothing|Small Linen Car|0.07||false
UDNTJAM176|2010-08-18T08:47:56Z|Aubrey Kutch|CAD|JCB|1104-1750-1174-1617|DE|Movies|Small Paper Gloves|0.0|KPV2|false
UDNTJAM176|2010-08-18T08:47:56Z|Aubrey Kutch|CAD|JCB|1104-1750-1174-1617|DE|Books|Durable Copper Bench|0.5|JCB2|false
UDNTJAM176|2010-08-18T08:47:56Z|Aubrey Kutch|CAD|JCB|1104-1750-1174-1617|DE|Games|Incredible Copper Plate|0.02|UKL2|bounce
STDGNPW146|2010-04-17T19:21:27Z|Miss Stacey Carroll|EUR|DANKORT|1827-1025-1605-1834|TN|Books|Intelligent Concrete Lamp|67.72||defect
LOMZBFW168|2010-11-07T04:41:36Z|Lora Schowalter|GBP|FORBRUGSFORENINGEN|1485-1121-1844-1477|VG|Computers|Lightweight Cotton Gloves|2.5||false
LOMZBFW168|2010-11-07T04:41:36Z|Lora Schowalter|GBP|FORBRUGSFORENINGEN|1485-1121-1844-1477|VG|Outdoors|Synergistic Silk Car|0.48||false
LOMZBFW168|2010-11-07T04:41:36Z|Lora Schowalter|GBP|FORBRUGSFORENINGEN|1485-1121-1844-1477|VG|Grocery|Heavy Duty Linen Bottle|11.09||bounce
LOMZBFW168|2010-11-07T04:41:36Z|Lora Schowalter|GBP|FORBRUGSFORENINGEN|1485-1121-1844-1477|VG|Sports|Gorgeous Aluminum Bench|3.45||bounce
UZFHMJA115|2010-03-29T17:43:55Z|Paris Crist|CAD|DANKORT|1314-1860-1753-1265|BQ|Computers|Enormous Silk Chair|17.73||false
STXWMPK127|2010-05-26T10:22:23Z|Ms. Sammie Reilly|EUR|JCB|1159-1719-1488-1091|SH|Tools|Mediocre Paper Wallet|40.67||false
AWSUNXJ108|2010-12-13T16:10:46Z|Miss Emmy Walker|JPY|DANKORT|1660-1547-1041-1180|NG|Home|Fantastic Iron Wallet|90.46||false
BVEUKJL144|2010-03-08T12:28:25Z|Kiara Witting|AUD|MASTERCARD|1934-1857-1869-1969|JE|Books|Small Concrete Wallet|45.49||bounce
TBNFCYU124|2010-02-25T14:38:23Z|Arianna Klocko|GBP|FORBRUGSFORENINGEN|1228-1127-1130-1429|NR|Home|Intelligent Rubber Gloves|83.79||false
TPBNJLC101|2010-05-16T08:07:07Z|Nola Bode|USD|JCB|1855-1381-1478-1806|PL|Electronics|Synergistic Rubber Knife|37.36||false
CWQBTNO103|2010-05-15T06:06:21Z|Judge Maggio|GBP|AMERICAN_EXPRESS|1727-1709-1807-1702|TM|Books|Sleek Marble Bottle|98.24|QHI2|false
RUTSKWI165|2010-07-11T21:51:57Z|Mr. Adrienne Ondricka|USD|JCB|1421-1036-1525-1936|SR|Books|Ergonomic Paper Watch|82.57||bounce
KUFREGH153|2010-05-25T22:20:00Z|Javier Sauer|GBP|VISA|1991-1792-1115-1322|DJ|Sports|Awesome Marble Plate|1.03|RKG2|false
KUFREGH153|2010-05-25T22:20:00Z|Javier Sauer|GBP|VISA|1991-1792-1115-1322|DJ|Games|Durable Rubber Bag|10.38||false
KUFREGH153|2010-05-25T22:20:00Z|Javier Sauer|GBP|VISA|1991-1792-1115-1322|DJ|Outdoors|Aerodynamic Rubber Knife|10.29||bounce
KUFREGH153|2010-05-25T22:20:00Z|Javier Sauer|GBP|VISA|1991-1792-1115-1322|DJ|Beauty|Awesome Aluminum Table|2.66|EKF2|false
GEYWFQM140|2010-04-27T07:03:18Z|Jadon Heaney|USD|VISA|1922-1081-1177-1063|TG|Music|Enormous Cotton Plate|21.04||defect
YOTGXSU128|2010-12-20T02:06:03Z|Lenora Johnson|JPY|AMERICAN_EXPRESS|1660-1706-1640-1317|PL|Outdoors|Incredible Linen Lamp|11.47||false
YOTGXSU128|2010-12-20T02:06:03Z|Lenora Johnson|JPY|AMERICAN_EXPRESS|1660-1706-1640-1317|PL|Music|Incredible Granite Computer|0.21||false
YOTGXSU128|2010-12-20T02:06:03Z|Lenora Johnson|JPY|AMERICAN_EXPRESS|1660-1706-1640-1317|PL|Jewelery|Lightweight Granite Computer|28.64||false
YOTGXSU128|2010-12-20T02:06:03Z|Lenora Johnson|JPY|AMERICAN_EXPRESS|1660-1706-1640-1317|PL|Tools|Durable Paper Lamp|29.89||false
YOTGXSU128|2010-12-20T02:06:03Z|Lenora Johnson|JPY|AMERICAN_EXPRESS|1660-1706-1640-1317|PL|Health|Durable Wooden Car|4.85||false
OXRDJVK174|2010-03-23T10:31:09Z|Loma Steuber|JPY|FORBRUGSFORENINGEN|1671-1231-1009-1727|UZ|Movies|Heavy Duty Steel Keyboard|48.19||false
WMJBXFN110|2010-06-03T15:29:37Z|Mrs. Cathrine Walsh|AUD|DANKORT|1840-1965-1586-1595|NO|Industrial|Incredible Iron Bench|82.83|KHO2|false
CNIKSRM114|2010-11-24T04:09:12Z|Lance Funk|GBP|JCB|1273-1608-1731-1535|IN|Baby|Incredible Marble Gloves|54.49||false
LNPHYUV109|2010-08-24T11:53:43Z|Miss Burley Torp|CAD|VISA|1145-1238-1570-1432|AE|Kids|Durable Bronze Bag|17.34||bounce
COJDAYV109|2010-07-24T04:08:07Z|Miss Brooklyn Koepp|USD|JCB|1788-1755-1927-1823|CL|Grocery|Synergistic Cotton Table|68.48||false
EDJQWYC102|2010-11-09T09:15:20Z|Ms. Elise Hahn|EUR|JCB|1799-1157-1524-1635|BY|Garden|Lightweight Granite Car|35.75|DQM2|false
JQKIOVD161|2010-03-30T19:30:21Z|Mr. Donnell Shanahan|EUR|VISA|1459-1012-1988-1184|UG|Music|Lightweight Cotton Clock|9.78||false
LRBOGUQ113|2010-01-09T12:56:43Z|Tyler Eichmann|EUR|AMERICAN_EXPRESS|1692-1989-1383-1330|LC|Industrial|Synergistic Silk Bench|6.32|LEJ2|false
LRBOGUQ113|2010-01-09T12:56:43Z|Tyler Eichmann|EUR|AMERICAN_EXPRESS|1692-1989-1383-1330|LC|Toys|Intelligent Granite Watch|2.27|GUZ2|bounce
LRBOGUQ113|2010-01-09T12:56:43Z|Tyler Eichmann|EUR|AMERICAN_EXPRESS|1692-1989-1383-1330|LC|Outdoors|Intelligent Iron Shoes|13.12||false
LRBOGUQ113|2010-01-09T12:56:43Z|Tyler Eichmann|EUR|AMERICAN_EXPRESS|1692-1989-1383-1330|LC|Home|Durable Iron Computer|3.68|PML2|false
KBLOEZU191|2010-08-19T02:12:10Z|Brock Wyman|USD|VISA|1079-1577-1950-1621|GF|Automotive|Enormous Plastic Shoes|46.67||false
QSUAELT183|2010-04-16T11:43:57Z|Alejandrin Nitzsche|USD|MASTERCARD|1667-1305-1870-1266|CW|Grocery|Awesome Leather Plate|15.36||false
QSUAELT183|2010-04-16T11:43:57Z|Alejandrin Nitzsche|USD|MASTERCARD|1667-1305-1870-1266|CW|Electronics|Sleek Bronze Bag|7.91|BQM2|false
QSUAELT183|2010-04-16T11:43:57Z|Alejandrin Nitzsche|USD|MASTERCARD|1667-1305-1870-1266|CW|Home|Gorgeous Aluminum Lamp|9.73||bounce
WJIXQEM179|2010-09-09T20:18:15Z|Loyce Huel|EUR|DANKORT|1216-1807-1633-1124|DZ|Tools|Incredible Iron Hat|86.22||false
KGJINMO142|2010-12-19T20:41:18Z|Hailie Veum|AUD|JCB|1859-1433-1175-1030|KP|Games|Aerodynamic Aluminum Keyboard|6.15||bounce
KGJINMO142|2010-12-19T20:41:18Z|Hailie Veum|AUD|JCB|1859-1433-1175-1030|KP|Clothing|Intelligent Copper Car|5.94||false
KGJINMO142|2010-12-19T20:41:18Z|Hailie Veum|AUD|JCB|1859-1433-1175-1030|KP|Outdoors|Small Linen Wallet|5.96||defect
KGJINMO142|2010-12-19T20:41:18Z|Hailie Veum|AUD|JCB|1859-1433-1175-1030|KP|Kids|Sleek Rubber Shirt|14.63|YCD2|bounce
KGJINMO142|2010-12-19T20:41:18Z|Hailie Veum|AUD|JCB|1859-1433-1175-1030|KP|Books|Synergistic Wooden Shoes|3.89||false
SLFUXKD137|2010-10-17T22:29:29Z|Asia Kulas|JPY|JCB|1501-1016-1307-1146|SX|Clothing|Sleek Copper Bottle|60.72|BFM2|false
SXLKQYD142|2010-11-02T22:46:27Z|Russ Gerlach II|AUD|AMERICAN_EXPRESS|1284-1742-1882-1400|KY|Toys|Durable Linen Watch|29.77||false
NBLHEWP148|2010-11-18T10:09:26Z|Khalid Boehm|USD|AMERICAN_EXPRESS|1325-1769-1593-1064|SC|Jewelery|Rustic Cotton Wallet|71.61||false
QPRACNS175|2010-05-11T08:10:11Z|Claudie Casper|GBP|JCB|1055-1865-1301-1159|BI|Toys|Ergonomic Iron Wallet|83.75||false
